flow_duration,protocol,TotPackets,TotBytes,tot_fwd_pkts,totlen_fwd_pkts,fwd_iat_mean,fwd_pkt_len_max,fwd_pkt_len_mean,tot_bwd_pkts,totlen_bwd_pkts,bwd_iat_mean,bwd_pkt_len_max,bwd_pkt_len_mean
104.275,2,2,64,2,8,104275,8,64,0,0,0,0,0
0.35,17,8,2774,8,318,50,357,2774,0,0,0,0,0
150.965,6,30,7432,13,158,12580,267,1317,17,543,9430,1400,6115
295.836,17,4,240,2,32,295834,32,120,2,32,295835,32,120
4.932,6,37,7189,19,218,274,314,3383,18,513,274,1179,3806
992.463,1,42,2352,42,28,24206,28,2352,0,0,0,0,0
283.732,6,33,7621,15,143,20266,267,1466,18,603,16688,2076,6155
0.156,17,2,672,2,308,156,308,672,0,0,0,0,0
55.641,6,24,1433,12,222,5056,222,706,12,231,5056,231,727
1799.414,17,449,39928,404,35,4465,288,25708,45,288,40015,288,14220
1798.879,17,142,11360,71,48,25698,48,5396,71,56,25698,56,5964
1.061,6,11,1727,7,100,176,100,384,4,589,268,1152,1343
70.38,6,10,412,4,0,3918,0,164,6,0,14072,0,248
1.396,6,37,9809,19,503,77,1460,4313,18,433,70,1460,5496
1787.893,17,87,3648,86,14,21034,14,3612,1,8,0,8,36
234.798,2,2,64,2,8,234798,8,64,0,0,0,0,0
0.738,17,2,384,1,39,0,39,67,1,289,0,289,317
1210.188,6,255,22997,119,79,10255,267,8412,136,110,8964,1452,14585
0.927,6,24,7480,14,273,71,663,2104,10,1209,90,1946,5376
0.935,6,32,10490,17,511,58,1460,3280,15,659,54,1460,7210
1796.304,6,418,25048,209,69,8636,69,12500,209,34,8636,48,12548
1772.082,6,180,15480,120,69,14891,69,8940,60,69,30030,69,6540
0.13,17,2,2752,2,1348,130,1348,2752,0,0,0,0,0
1734.627,17,108,19224,108,150,16211,373,19224,0,0,0,0,0
1789.576,1,58,4872,58,56,31396,56,4872,0,0,0,0,0
0.292,6,20,7229,12,334,26,663,1969,8,1209,40,1906,5260
0.433,6,12,1653,6,288,80,288,548,6,426,47,434,1105
252.25,2,2,64,2,8,252250,8,64,0,0,0,0,0
10.57,6,17,2434,9,210,1270,210,904,8,545,1429,904,1530
301.095,17,7,1092,7,128,50182,128,1092,0,0,0,0,0
1653.22,1,7,392,7,28,275536,28,392,0,0,0,0,0
840.848,17,8,592,4,30,280278,30,232,4,62,280279,62,360
135.23,6,23,11278,12,433,65,990,1823,11,1286,13510,3928,9455
1768.434,6,273,44739,155,304,11483,304,31668,118,83,15114,83,13071
11.307,6,94,26957,47,534,245,1152,20595,47,447,239,1179,6362
0.421,6,26,7256,13,155,35,267,1301,13,678,28,3436,5955
0.449,6,12,1653,6,288,83,288,548,6,426,50,434,1105
1.246,6,11,1727,7,100,207,100,384,4,589,329,1152,1343
280.239,6,30,7432,14,158,21556,267,1357,16,603,18679,2800,6075
1795.614,6,356,22520,208,69,8674,69,12460,148,69,12213,69,10060
302.842,6,57,23563,32,1013,9769,1360,17532,25,358,444,1360,6031
1.041,6,17,7081,10,204,115,204,732,7,1494,167,2736,6349
2.991,17,4,248,4,34,997,34,248,0,0,0,0,0
1799.492,1,16,928,16,30,119966,30,928,0,0,0,0,0
1799.055,17,449,39416,404,34,4464,288,25444,45,282,40017,288,13972
1564.159,2,19,608,19,8,86897,8,608,0,0,0,0,0
7.293,6,1168,1011919,706,1386,10,1420,989218,462,467,15,1883,22701
280.254,6,22,6974,10,181,31139,267,1128,12,766,25472,2045,5846
72.359,6,2326,1914319,1331,1375,54,1380,1864516,995,387,72,1380,49803
449.099,17,30,5000,15,48,32077,48,1140,15,229,32077,308,3860
16.663,6,1240,1170676,802,1385,20,1448,1143236,438,776,37,1448,27440
41.342,6,19,2260,6,184,105,184,456,13,424,3428,434,1804
1.148,6,24,8004,13,164,81,267,1340,11,1014,97,2411,6664
13.87,6,22,4526,12,275,1260,275,1038,10,768,998,1440,3488
3.486,17,10,1810,5,30,868,30,290,5,276,868,292,1520
1782.429,6,219,17359,82,75,22003,337,8470,137,50,13105,143,8889
478.458,2,4,128,4,8,159486,8,128,0,0,0,0,0
200.518,17,2,142,2,43,200518,43,142,0,0,0,0,0
19.339,6,14,2185,8,324,2762,585,1073,6,396,3865,580,1112
1761.363,1,41,5418,41,104,44034,320,5418,0,0,0,0,0
100.275,6,22,9696,11,380,70,832,1613,11,1090,10014,1440,8083
1784.369,6,363,24414,212,88,8456,469,14027,151,69,11895,69,10387
1796.995,17,80,3354,79,14,23038,14,3318,1,8,0,8,36
1787.641,6,104,8376,68,65,26681,65,4930,36,59,51071,59,3446
63.943,6,34,10202,11,156,28,267,1232,23,423,2906,1420,8970
0.317,6,5,260,2,0,280,0,104,3,0,146,0,156
7.281,6,652,573857,409,1331,17,1368,555393,243,776,29,2736,18464
0.173,6,44,17224,24,935,7,1420,12203,20,420,8,1420,5021
240.644,6,54,17053,29,744,8594,1408,14166,25,196,10026,580,2887
1680.999,1,15,840,15,28,120071,28,840,0,0,0,0,0
1786.448,17,87,3648,86,14,21017,14,3612,1,8,0,8,36
2.916,6,57,41242,27,774,112,1460,7309,30,1363,96,1642,33933
1780.341,17,142,11360,71,48,25433,48,5396,71,56,25433,56,5964
1783.455,17,48,16128,48,308,37945,308,16128,0,0,0,0,0
1745.462,6,95,7203,63,38,28152,205,4476,32,33,56297,98,2727
11.625,6,1840,1608566,1116,1387,10,1420,1575385,724,467,16,1883,33181
1771.388,6,114,10535,73,65,24602,65,6184,41,59,44282,59,4351
6.896,6,20,3833,11,234,689,564,1504,9,463,760,1343,2329
1.436,6,24,8004,12,164,111,267,1288,12,1014,112,2736,6716
0.05,17,4,284,2,32,0,32,120,2,54,36,60,164
0.069,17,2,166,1,39,0,39,67,1,71,0,71,99
114.178,6,83,52618,47,1222,2482,1448,44020,36,746,1761,1448,8598
1778.173,17,140,11200,70,48,25770,48,5320,70,56,25770,56,5880
1786.844,6,104,8435,69,65,26277,65,4970,35,59,52551,59,3465
0.111,6,19,4192,10,101,12,101,629,9,514,13,587,3563
840.642,6,92,9622,55,99,15567,485,4895,37,90,23350,453,4727
0.109,6,13,2076,7,329,18,500,1030,6,363,21,500,1046
1799.161,6,371,25948,216,99,8368,469,15125,155,69,11682,69,10823
9.344,6,35,14151,16,481,622,721,2571,19,772,505,2840,11580
1776.123,17,73,3060,72,14,25015,14,3024,1,8,0,8,36
1796.471,17,142,11360,71,48,25663,48,5396,71,56,25663,56,5964
0.148,17,2,144,1,36,0,36,64,1,52,0,52,80
0.099,17,2,394,1,46,0,46,74,1,292,0,292,320
10.057,6,20,7548,11,318,1005,721,1718,9,1366,870,2828,5830
1.443,6,41,11379,21,616,72,1460,5803,20,433,65,1460,5576
0.413,6,6,324,4,0,137,0,216,2,0,231,0,108
0.28,6,21,7293,12,334,24,663,1981,9,967,34,1471,5312
22.593,17,8,2656,8,304,3227,308,2656,0,0,0,0,0
0.315,17,7,2429,7,319,52,354,2429,0,0,0,0,0
11.811,6,25,8473,13,275,984,275,1078,12,986,922,1440,7395
171.274,17,2,460,2,202,171274,355,460,0,0,0,0,0
5.011,17,4,486,2,36,5003,36,128,2,151,5006,159,358
748.797,17,200,51800,200,231,3762,388,51800,0,0,0,0,0
389.505,6,18,1239,14,177,29961,177,913,4,110,20069,110,326
29.624,6,29,7257,13,155,2468,267,1306,16,441,1973,1460,5951
15.569,17,29,15932,15,866,1109,1350,13411,14,152,1195,1350,2521
0.369,6,12,870,7,185,50,185,557,5,45,91,45,313
0.019,6,16,6016,9,88,2,88,504,7,1740,3,1880,5512
2.916,17,3,468,3,128,1458,128,468,0,0,0,0,0
113.497,17,4,1344,4,308,37832,308,1344,0,0,0,0,0
0.032,17,2,396,1,58,0,58,86,1,282,0,282,310
0.082,17,2,279,1,36,0,36,64,1,187,0,187,215
116.535,6,30,15844,14,651,49,1360,3196,16,1199,7761,2720,12648
0.337,1,5,420,5,56,84,56,420,0,0,0,0,0
257.533,6,26,6881,12,229,173,498,1632,14,425,19804,2642,5249
133.831,17,4,352,2,60,133830,60,176,2,60,133830,60,176
1.247,6,8,342,4,0,415,0,164,4,7,323,7,178
9.123,6,80,23546,40,541,233,1152,17837,40,456,227,1179,5709
1786.268,17,73,3060,72,14,25158,14,3024,1,8,0,8,36
280.49,6,30,7432,13,158,23374,267,1317,17,603,17528,2760,6115
0.438,6,48,20158,26,997,17,1380,15045,22,467,19,1923,5113
16.644,17,21,7728,10,437,1845,1350,4652,11,251,1661,1350,3076
0.592,6,116,87087,51,131,11,232,2569,65,1388,9,1955,84518
11.766,6,1882,1630217,1132,1385,10,1420,1595708,750,467,15,1883,34509
0.222,17,4,420,2,33,0,33,122,2,121,0,145,298
11.793,6,1859,1628575,1131,1386,10,1420,1595234,728,467,16,1883,33341
1799.341,17,142,11360,71,48,25704,48,5396,71,56,25704,56,5964
2.605,17,3,1164,3,360,1302,360,1164,0,0,0,0,0
1797.348,17,142,11360,71,48,25676,48,5396,71,56,25675,56,5964
1745.08,6,97,7338,64,38,27699,205,4528,33,33,54525,98,2810
11.362,6,26,9953,13,275,946,275,1078,13,1042,809,1440,8875
4.78,6,33,6129,18,206,281,314,2784,15,548,323,1179,3345
1772.224,6,180,15480,120,69,14892,69,8940,60,69,30033,69,6540
535.265,1,8,448,8,28,76466,28,448,0,0,0,0,0
1771.482,6,99,9306,66,66,27253,66,5610,33,60,55355,60,3696
1742.116,6,96,7286,64,38,27652,205,4559,32,33,56191,98,2727
1794.547,17,80,3354,79,14,23007,14,3318,1,8,0,8,36
0.248,17,2,2378,2,1161,248,1161,2378,0,0,0,0,0
184.159,6,49,22446,26,597,7366,1438,4947,23,1086,8370,1675,17499
72.581,17,10,13760,10,1348,8064,1350,13760,0,0,0,0,0
114.904,6,25,11058,12,433,75,990,1823,13,967,9564,1460,9235
8.981,6,15,4769,6,333,1796,516,1576,9,565,1110,1452,3193
1790.146,1,339,28476,339,56,5296,56,28476,0,0,0,0,0
1799.368,1,228,12768,228,28,7926,28,12768,0,0,0,0,0
1797.04,6,354,22509,205,69,8809,69,12340,149,69,12141,69,10169
1744.604,6,97,7307,63,38,28138,205,4476,34,33,52859,98,2831
0.976,17,15,8310,8,705,139,1350,5871,7,320,153,1350,2439
447.469,6,34,2596,28,145,16572,145,2344,6,0,89480,0,252
1733.201,6,77,5636,48,33,36876,33,3336,29,31,61893,31,2300
8.342,17,5,434,4,46,1333,46,296,1,110,0,110,138
1740.074,6,142,8930,75,46,23514,208,5103,67,31,26357,31,3827
35.239,17,20,1760,10,48,3914,48,760,10,72,3914,72,1000
10.937,6,20,1495,10,222,1210,222,848,10,231,1211,231,647
0.784,6,152,98899,79,1301,10,1420,91676,73,427,10,1420,7223
117.117,6,46,8959,23,358,938,728,2099,23,348,5317,3488,6860
5.517,6,40,7309,21,218,275,314,3463,19,513,292,1179,3846
1797.168,1,57,4788,0,0,0,0,0,57,56,32092,56,4788
1772.658,6,180,15480,120,69,14896,69,8940,60,69,30040,69,6540
428.174,6,55,6778,30,304,14764,304,4608,25,83,17840,83,2170
1795.493,6,369,26199,214,105,8429,469,15514,155,69,11658,69,10685
1793.88,6,359,22709,209,69,8624,69,12569,150,69,12039,69,10140
8.832,6,14,2449,6,187,1766,187,503,8,302,1113,494,1946
1786.67,6,104,8444,68,66,26666,66,4964,36,60,51045,60,3480
0.975,6,30,9277,17,263,51,586,2302,13,1073,66,3132,6975
135.436,6,126,95432,81,1277,1692,1408,82170,45,727,2163,2816,13262
280.638,6,29,7392,13,158,23386,267,1317,16,603,18703,2036,6075
1786.426,6,109,8644,69,66,26270,66,5004,40,60,45803,60,3640
10.359,6,9,527,5,43,2589,43,311,4,0,3451,0,216
1729.849,6,82,14216,50,111,35303,1440,5207,32,253,55795,1440,9009
1681.516,17,16,1265,8,30,240214,37,471,8,71,240214,136,794
1685.51,17,12,498,11,14,168551,14,462,1,8,0,8,36
2.821,6,24,8004,12,164,215,267,1288,12,1014,212,2331,6716
0.054,17,4,284,2,32,38,32,120,2,54,41,60,164
0.045,6,12,3462,6,75,9,75,395,6,1373,9,1448,3067
69.561,6,28,7286,13,155,5796,267,1306,15,488,4967,3417,5980
1680.69,17,13,534,11,14,168051,14,462,2,8,1680512,8,72
0.096,17,4,284,2,32,44,32,120,2,54,76,60,164
146.45,17,4,352,2,60,146448,60,176,2,60,146448,60,176
2.679,2,2,64,2,8,2679,8,64,0,0,0,0,0
1744.687,2,15,480,15,8,124620,8,480,0,0,0,0,0
1786.542,6,352,33317,170,324,10571,842,12480,182,66,9868,1550,20837
0.042,17,2,136,1,32,0,32,60,1,48,0,48,76
1564.156,2,13,416,13,8,130346,8,416,0,0,0,0,0
21.394,6,39,5362,19,304,1188,304,3440,20,83,1106,83,1922
0.39,6,27,9093,13,252,32,646,1694,14,832,28,1438,7399
0.004,6,2,200,1,108,0,108,160,1,0,0,0,40
0.216,17,2,196,1,62,0,62,90,1,78,0,78,106
1789.953,6,362,24305,211,88,8523,469,13987,151,69,11933,69,10318
280.035,6,27,7312,12,158,25457,267,1277,15,678,19999,2045,6035
0.509,6,27,6238,14,181,39,537,1654,13,648,38,2176,4584
117.485,6,30,7432,13,158,9790,267,1317,17,543,7336,1400,6115
48.51,6,27,7177,13,155,4042,267,1306,14,530,3731,3417,5871
7.103,6,1596,1486810,990,1423,7,1448,1450634,606,776,11,1448,36176
5.033,17,4,288,2,36,5002,36,128,2,52,4998,52,160
0.38,17,8,2758,8,316,54,355,2758,0,0,0,0,0
0.841,6,10,1687,7,100,140,100,384,3,1179,292,1179,1303
63.59,6,13,5569,4,106,21193,106,274,9,985,7947,1420,5295
0.412,6,107,115804,48,183,8,230,3065,59,1958,6,5632,112739
10.041,17,2,138,2,41,10041,41,138,0,0,0,0,0
7.153,6,1578,1461469,999,1385,6,1408,1426697,579,776,12,1408,34772
121.924,6,9,515,5,43,30481,43,299,4,0,40638,0,216
1793.183,6,382,24388,220,69,8188,69,13285,162,69,11137,69,11103
373.607,6,25,1651,17,177,23350,177,1117,8,110,9257,110,534
0.249,6,12,4225,7,127,38,127,499,5,1729,56,3293,3726
1793.478,17,66,2766,65,14,28023,14,2730,1,8,0,8,36
0.251,17,4,624,2,64,150,64,184,2,192,137,192,440
300.068,6,53,10905,27,611,11534,1360,4863,26,293,11995,2720,6042
119.41,6,22,9113,11,306,85,612,1403,11,1036,11922,1360,7710
1720.501,17,12,498,11,14,172050,14,462,1,8,0,8,36
17.697,6,6,2105,0,0,0,0,0,6,373,3539,373,2105
1790.287,17,89,3729,87,13,20815,14,3649,2,12,1790088,16,80
26.432,17,4,320,2,48,26422,48,152,2,56,26421,56,168
240.192,6,65,24912,33,853,7505,1402,17949,32,529,7747,1402,6963
0.256,6,25,6032,12,164,23,453,1442,13,651,20,1402,4590
46.35,2,2,64,2,8,46350,8,64,0,0,0,0,0
6.318,6,2,111,2,31,6318,31,111,0,0,0,0,0
0.104,6,10,1677,6,555,20,951,1354,4,159,32,159,323
0.127,6,11,1971,6,451,25,500,1222,5,481,31,481,749
3.875,17,4,352,2,48,3865,48,152,2,72,3864,72,200
7.229,6,21,2659,11,188,722,245,832,10,703,773,1152,1827
86.71,17,3,228,3,48,43355,48,228,0,0,0,0,0
289.803,17,4,240,2,32,289802,32,120,2,32,289802,32,120
83.886,6,25,12398,13,881,52,1460,4957,12,992,7614,1460,7441
0.055,1,2,163,2,53,55,78,163,0,0,0,0,0
93.389,6,11,719,11,31,9338,31,719,0,0,0,0,0
1.288,6,47,18777,27,863,49,1360,13201,20,476,58,2715,5576
1740.462,17,30,7050,30,207,60015,207,7050,0,0,0,0,0
32.983,6,27,13508,15,782,2355,1219,4543,12,1059,2980,2279,8965
1798.948,1,248,13888,248,28,7283,28,13888,0,0,0,0,0
280.503,6,30,7432,13,158,23375,267,1317,17,543,17518,1400,6115
0.318,6,28,9145,13,252,26,646,1694,15,832,22,1402,7451
0.519,17,3,543,2,39,400,39,134,1,381,0,381,409
0.052,6,10,1514,5,503,12,503,771,5,475,12,475,743
6.372,6,16,5237,5,288,1549,288,520,11,710,619,853,4717
72.979,17,4,240,2,32,72978,32,120,2,32,72978,32,120
0.498,6,9,527,5,43,124,43,311,4,0,162,0,216
35.03,17,40,5880,20,48,1843,48,1520,20,190,1842,308,4360
0.123,17,2,198,1,39,0,39,67,1,103,0,103,131
176.422,6,25,6271,9,267,95,501,1165,16,343,11755,1420,5106
241.237,6,41,8132,20,513,12694,1368,5668,21,194,12059,580,2464
0.947,6,36,8339,18,281,55,780,1866,18,441,48,1360,6473
0.93,1,2,270,2,107,930,121,270,0,0,0,0,0
834.019,6,10,1390,10,110,92668,110,1390,0,0,0,0,0
8.36,6,1576,1422287,978,1375,8,1408,1386527,598,931,13,2816,35760
12.373,6,27,4768,13,205,1017,722,1709,14,387,939,1408,3059
168.736,17,4,240,2,32,168735,32,120,2,32,168735,32,120
0.028,17,2,306,1,33,0,33,61,1,217,0,217,245
0.528,6,24,6016,13,108,44,147,959,11,768,51,1581,5057
46.989,6,28,7352,13,158,3915,267,1317,15,775,3351,4836,6035
1799.169,17,448,39896,403,35,4475,288,25676,45,288,40019,288,14220
0.043,17,4,284,2,32,31,32,120,2,54,31,60,164
0.052,17,4,284,2,32,22,32,120,2,54,33,60,164
4.306,17,19,13357,11,967,430,1350,10953,8,272,554,1350,2404
1758.683,6,99,7814,65,45,27479,205,4850,34,35,53284,98,2964
0.407,17,2,152,1,48,0,48,76,1,48,0,48,76
1792.799,6,356,22520,208,69,8660,69,12460,148,69,12195,69,10060
1775.185,17,138,11040,69,48,26105,48,5244,69,56,26105,56,5796
57.051,17,10,760,10,48,6339,48,760,0,0,0,0,0
1799.628,17,448,39896,403,35,4476,288,25676,45,288,40016,288,14220
1.509,6,4,284,0,0,0,0,0,4,31,503,31,284
109.857,6,190,145597,117,1274,947,1368,132287,73,633,1522,1368,13310
0.12,6,10,1495,5,507,30,507,727,5,556,29,556,768
5.19,6,42,8289,21,227,259,314,4022,21,489,245,1179,4267
5.935,6,34,6169,17,206,370,314,2744,17,548,355,1179,3425
1719.47,17,12,498,11,14,171947,14,462,1,8,0,8,36
1742.112,6,87,6322,58,31,30563,31,3915,29,31,62218,31,2407
21.798,6,14,2676,6,821,4357,1420,1886,8,231,3113,231,790
0.134,17,2,152,1,48,0,48,76,1,48,0,48,76
12.78,6,26,4705,13,204,1051,722,1708,13,463,1051,1408,2997
1770.496,6,105,9636,68,64,26425,65,5677,37,58,49177,59,3959
1106.648,1,64,3584,64,28,17565,28,3584,0,0,0,0,0
1799.473,17,144,11520,72,48,25344,48,5472,72,56,25344,56,6048
0.501,6,14,3952,8,124,71,124,572,6,1530,100,1612,3380
0.545,17,4,288,2,36,497,36,128,2,52,496,52,160
1795.236,6,356,22520,208,69,8672,69,12460,148,69,12212,69,10060
31.985,6,418,443699,132,123,244,293,7235,286,1495,112,2804,436464
1.082,6,11,913,6,182,216,182,490,5,77,177,134,423
1112.282,1,54,3024,54,28,20986,28,3024,0,0,0,0,0
15.017,6,20,5882,10,275,1668,275,958,10,902,1388,1440,4924
0.036,17,4,859,2,37,27,37,130,2,336,26,348,729
1792.629,6,331,30569,194,109,9288,469,15431,137,130,13181,1997,15138
0.501,6,23,7406,13,335,41,668,2026,10,968,51,1946,5380
1.015,6,28,8460,15,222,61,540,1964,13,994,70,1791,6496
1783.145,17,83,3480,82,14,22014,14,3444,1,8,0,8,36
316.997,6,110,35978,57,536,5660,1360,24829,53,322,6093,3289,11149
1779.981,1,230,12880,230,28,7772,28,12880,0,0,0,0,0
1788.767,17,87,3648,86,14,21044,14,3612,1,8,0,8,36
0.024,17,2,527,1,47,0,47,75,1,424,0,424,452
1703.224,17,12,498,11,14,170322,14,462,1,8,0,8,36
0.451,6,12,1653,6,288,90,288,548,6,426,46,434,1105
0.555,6,24,10117,13,136,46,136,820,11,1089,55,1448,9297
1740.435,1,16,896,16,28,116029,28,896,0,0,0,0,0
1.01,17,2,685,1,308,0,308,336,1,321,0,321,349
6.16,6,1264,1169684,781,1418,7,1448,1138240,483,776,12,1448,31444
1788.865,17,87,3648,86,14,21045,14,3612,1,8,0,8,36
1784.281,17,83,3480,82,14,22028,14,3444,1,8,0,8,36
1785.335,6,104,8376,68,65,26646,65,4930,36,59,51006,59,3446
11.202,17,4,304,4,48,3734,48,304,0,0,0,0,0
1.204,1,5,420,5,56,301,56,420,0,0,0,0,0
740.607,17,84,7017,78,30,9618,37,4545,6,384,136172,463,2472
61.598,6,52,31347,32,1094,1987,1448,23553,20,749,3230,1448,7794
1681.268,17,14,1045,7,30,280208,30,406,7,63,280208,71,639
1786.646,6,102,8296,68,65,26666,65,4930,34,59,54138,59,3366
24.51,1,4,224,4,28,8170,28,224,0,0,0,0,0
280.505,6,29,7392,13,158,23375,267,1317,16,678,18696,3456,6075
8.787,2,2,64,2,8,8787,8,64,0,0,0,0,0
1680.928,1,15,870,15,30,120066,30,870,0,0,0,0,0
126.624,2,2,64,2,8,126624,8,64,0,0,0,0,0
0.334,6,10,1380,6,145,66,145,389,4,827,42,827,991
0.365,2,3,96,3,8,182,8,96,0,0,0,0,0
243.47,6,28,7352,13,158,20289,267,1317,15,678,17389,3436,6035
1773.047,6,180,15480,120,69,14899,69,8940,60,69,30049,69,6540
651.655,1,20,1120,20,28,34297,28,1120,0,0,0,0,0
1784.06,6,358,22600,207,69,8660,69,12420,151,69,11893,69,10180
1696.264,1,8,448,8,28,242323,28,448,0,0,0,0,0
0.752,6,25,8441,12,285,68,763,1774,13,995,58,1368,6667
1772.0,6,180,15480,120,69,14890,69,8940,60,69,30033,69,6540
1.426,6,55,23967,30,997,49,1460,18191,25,433,51,1460,5776
1.156,6,24,8004,12,164,89,267,1288,12,1014,89,2411,6716
1742.039,6,87,6322,58,31,30562,31,3915,29,31,62215,31,2407
11.446,6,27,11355,13,275,953,275,1078,14,1078,822,1414,10277
5.669,6,69,25228,32,875,182,1440,14493,37,543,152,1440,10735
280.245,6,29,7392,13,158,23353,267,1317,16,603,18676,2036,6075
267.102,6,22,8161,7,150,425,174,584,15,581,19071,1452,7577
1793.67,17,180,14040,180,50,10020,50,14040,0,0,0,0,0
1789.466,6,356,22520,208,69,8644,69,12460,148,69,12171,69,10060
1369.207,17,65,2730,65,14,21393,14,2730,0,0,0,0,0
1741.065,6,87,6322,58,31,30545,31,3915,29,31,62180,31,2407
240.179,6,54,17868,29,748,8577,1408,14980,25,197,10007,580,2888
0.045,17,2,265,1,45,0,45,73,1,164,0,164,192
36.481,17,4,352,2,60,36480,60,176,2,60,36480,60,176
0.07,6,10,1903,5,657,17,657,925,5,710,17,710,978
0.575,17,2,152,2,48,575,48,152,0,0,0,0,0
1650.798,1,8,848,8,78,235828,78,848,0,0,0,0,0
1.106,6,24,8004,12,164,85,267,1288,12,1014,85,2804,6716
201.254,6,131,99140,81,1294,2515,1440,88381,50,679,2456,1440,10759
0.09,6,10,1888,5,130,22,130,350,5,1326,22,1326,1538
1.71,6,13,2311,8,188,244,245,700,5,1407,354,1407,1611
0.782,17,2,144,1,36,0,36,64,1,52,0,52,80
6.685,6,38,7245,20,218,351,314,3423,18,516,376,1179,3822
0.955,6,27,5740,13,125,79,267,1275,14,650,67,1420,4465
5.012,17,4,558,2,36,5007,36,128,2,187,5007,187,430
0.008,17,2,459,1,40,0,40,68,1,363,0,363,391
1796.759,17,448,39896,403,35,4469,288,25676,45,288,40020,288,14220
9.656,6,1135,958462,550,350,17,351,34497,585,1535,16,5472,923965
3.523,6,21,5000,11,137,352,267,1132,10,692,361,1467,3868
0.171,6,46,21851,27,1051,6,1420,16870,19,467,9,1883,4981
1787.325,6,102,8296,68,65,26676,65,4930,34,59,54158,59,3366
0.159,6,3,151,2,31,1,31,111,1,0,0,0,40
382.351,6,18,1242,14,180,29411,180,916,4,110,20057,110,326
1727.713,1,148,8288,148,28,11753,28,8288,0,0,0,0,0
0.859,6,41,11003,25,147,35,615,3390,16,994,46,4649,7613
21.394,6,15,2306,9,210,2674,210,908,6,545,4270,904,1398
367.049,6,18,1239,14,177,28234,177,913,4,110,20057,110,326
300.171,6,52,22492,31,1038,9999,1360,16850,21,435,14999,2720,5642
72.566,6,15,1928,9,483,9070,483,1442,6,83,14509,83,486
18.434,6,18,5822,8,272,2633,516,1140,10,611,2038,1452,4682
65.892,6,22,8361,11,532,88,1257,2068,11,973,6570,1791,6293
1.074,6,45,11199,26,147,42,615,3466,19,773,48,2720,7733
34.155,17,40,5880,20,48,1796,48,1520,20,190,1797,308,4360
1796.936,1,320,26880,320,56,5633,56,26880,0,0,0,0,0
0.002,6,2,87,1,0,0,0,40,1,7,0,7,47
1681.278,17,14,1036,7,30,280209,30,406,7,62,280210,62,630
280.253,6,30,7432,13,158,23354,267,1317,17,543,17510,1400,6115
1.967,6,43,8566,22,283,93,1168,2905,21,400,87,1360,5661
216.093,6,22,6974,10,181,24010,267,1128,12,766,19644,2800,5846
4.645,17,4,240,2,32,4643,32,120,2,32,4644,32,120
1792.198,1,342,28728,342,56,5255,56,28728,0,0,0,0,0
162.415,6,22,8884,11,265,63,486,1292,11,1020,16228,1360,7592
5.295,6,14,2254,8,210,756,210,856,6,545,1058,904,1398
1799.8,17,4140,198720,2070,20,869,20,99360,2070,20,869,20,99360
84.149,17,4,352,2,60,84148,60,176,2,60,84148,60,176
0.115,6,15,1144,9,181,14,181,669,6,77,21,134,475
1.494,6,9,482,4,0,498,0,204,5,7,320,7,278
4.459,17,4,450,2,37,4442,37,130,2,132,4442,132,320
1.736,6,38,8254,19,321,96,1164,2718,19,433,84,1360,5536
0.78,6,28,5967,13,156,65,267,1462,15,650,51,1420,4505
17.977,6,7,308,7,0,0,0,308,0,0,0,0,0
75.604,6,13,540,6,0,2631,0,244,7,0,12599,0,296
4.787,17,2,656,2,300,4787,300,656,0,0,0,0,0
11.671,6,1854,1612878,1121,1383,10,1420,1579265,733,467,15,1883,33613
1764.845,6,119,12038,75,63,23849,722,6268,44,96,41038,1408,5770
1769.717,6,99,9240,66,65,27226,65,5577,33,59,55291,59,3663
0.205,6,46,20819,26,1052,8,1420,15798,20,467,10,1883,5021
1749.576,17,12,498,11,14,174957,14,462,1,8,0,8,36
0.095,17,2,322,1,33,0,33,61,1,233,0,233,261
0.013,17,2,228,1,30,0,30,58,1,142,0,142,170
19.278,17,8,1176,4,48,6421,48,304,4,190,6421,308,872
5.078,17,27,10129,12,453,461,1350,5777,15,262,254,1350,4352
1791.426,1,58,4872,58,56,31428,56,4872,0,0,0,0,0
1763.25,6,140,8592,74,26,24153,26,4504,66,26,27126,26,4088
5.424,6,41,7349,21,218,271,314,3463,20,440,271,1152,3886
2.803,17,2,144,1,36,0,36,64,1,52,0,52,80
1798.62,17,449,39928,404,35,4463,288,25708,45,288,40021,288,14220
240.66,6,49,10020,24,503,10463,1418,6327,25,237,10026,580,3693
0.549,6,22,8158,12,211,49,290,1147,10,942,46,3068,7011
120.309,2,2,64,2,8,120309,8,64,0,0,0,0,0
280.471,6,29,7392,13,158,23372,267,1317,16,678,18691,3456,6075
3.78,6,33,6129,17,206,236,314,2744,16,548,234,1179,3385
0.506,6,24,7461,14,334,38,663,2085,10,967,52,1946,5376
4.191,17,15,15475,5,836,1047,1350,4323,10,1087,273,1350,11152
0.058,17,2,389,1,34,0,34,62,1,299,0,299,327
1740.547,17,30,31650,30,1027,60018,1027,31650,0,0,0,0,0
24.155,1,27,2808,0,0,0,0,0,27,76,929,76,2808
1700.528,17,12,498,11,14,170052,14,462,1,8,0,8,36
853.864,6,124,15441,61,107,14228,721,6977,63,296,13769,1440,8464
11.372,6,19,6745,10,275,1263,275,958,9,1353,1385,1440,5787
33.77,6,4736,4572560,3171,1365,10,1408,4486492,1565,776,21,1408,86068
